Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Ind
23-October-2014,461.9,461.9,458.1,459,459.2415498051,127216,4943,58422873,58536,46.01,3.8,-2.9,789
22-October-2014,460,462.6,454.45,457.1,458.1886549486,412356,19695,188936841,80722,19.58,8.15,-2.9,790
21-October-2014,453,461.85,452.4,455.8,457.0391945406,633328,27014,289455719,123831,19.55,9.45,2.8,791
20-October-2014,455,457,447,450.15,452.0475545264,586001,21452,264900319,111611,19.05,10,-4.85,792
17-October-2014,443.1,453.7,436.45,447.75,446.1606146478,1002200,36987,447142168,212637,21.22,17.25,4.65,793
16-October-2014,461,468,437.1,439.85,451.2004380391,1151952,40503,519761247,329432,28.6,30.9,-21.15,794
14-October-2014,460,461.9,441.5,456.15,453.7278470879,936852,34546,425075841,120493,12.86,20.4,-3.85,795
13-October-2014,446,459.45,441.1,457.8,453.1749109261,646935,24505,293174711,131078,20.26,18.35,11.8,796
10-October-2014,462.4,462.4,446.65,448.2,451.7397867055,1144146,30143,516856270,430923,37.66,15.75,-14.2,797
9-October-2014,460,468.6,457.5,467,463.4002094473,630230,24343,292048714,115107,18.26,11.1,7,798
8-October-2014,440,457.75,435.45,456.45,448.4952217114,1291048,34516,579028859,291800,22.6,22.3,16.45,799
7-October-2014,448,452.95,438.3,440.95,442.7709815554,1135402,36117,502723058,442434,38.97,14.65,-7.05,800
1-October-2014,457,458.9,445.6,448.7,450.0517615404,796093,26556,358283057,149577,18.79,13.3,-8.3,801
30-September-2014,469,472.7,456.75,459.3,464.8812570711,659374,19769,306530614,84832,12.87,15.95,-9.7,802
29-September-2014,475,480,465.1,466.55,470.6157060276,582286,18124,274032937,126041,21.65,14.9,-8.45,803
26-September-2014,460,477.15,458.45,474.2,469.8463294297,735131,21224,345398602,133583,18.17,18.7,14.2,804
25-September-2014,475.1,477.45,451.1,459.95,461.9307758016,1020828,29813,471551870,214514,21.01,26.35,-15.15,805
24-September-2014,487,487,470.5,473.3,479.0081362458,895499,30931,428951307,146159,16.32,16.5,-13.7,806
23-September-2014,502,502,485,486.1,492.2840311609,657875,20956,323861357,169628,25.78,17,-15.9,807
22-September-2014,509,509,499,500.9,501.204883875,537524,14275,269409654,176374,32.81,10,-8.1,808
19-September-2014,510,512.5,505.6,510.4,509.3814600355,678189,16810,345456903,210246,31,6.9,0.4,809
18-September-2014,497.8,509.7,496.45,506.75,506.1123649008,854742,19607,432595495,261493,30.59,13.25,8.95,810
17-September-2014,494.25,501.25,485.75,498.75,493.58592572,967609,26947,477598184,237854,24.58,15.5,4.5,811
16-September-2014,508.4,508.95,486.75,490.05,497.003726244,1276889,25274,634618591,606350,47.49,22.2,-18.35,812
15-September-2014,514,515,505.4,507.55,507.7018475171,593391,23618,301265707,236196,39.8,9.6,-6.45,813
12-September-2014,517.95,522,514.5,517.05,518.555379651,511641,13218,265314193,151607,29.63,7.5,-0.9,814
11-September-2014,521.6,524.75,515.5,517.7,518.9041008078,609953,15852,316507113,245136,40.19,9.25,-3.9,815
10-September-2014,516,523.5,513.6,520.3,519.5162429649,573910,15601,298155567,168120,29.29,9.9,4.3,816
9-September-2014,514,520.7,510.55,518.5,516.642776905,495847,15273,256175771,68855,13.89,10.15,4.5,817
8-September-2014,515,519.9,511,517,515.5831261817,531012,16375,273780827,90798,17.1,8.9,2,818
5-September-2014,509.5,515.7,506.3,513,511.2790564842,702055,21163,358946018,85069,12.12,9.4,3.5,819
4-September-2014,525.35,528.4,505,509.25,513.2875362174,798995,25910,410114175,232483,29.1,23.4,-16.1,820
3-September-2014,520.7,531,520.7,525.75,526.321820674,741242,21673,390131839,113115,15.26,10.3,5.05,821
2-September-2014,524,526.9,517.75,519.2,520.9966128047,558279,14815,290861468,165747,29.69,9.15,-4.8,822
1-September-2014,515.15,526.5,512,523.85,520.1271130041,721248,19755,375140640,161917,22.45,14.5,8.7,823
28-August-2014,523,526.85,512.5,513.55,518.4826394015,406380,14212,210700975,109248,26.88,14.35,-9.45,824
27-August-2014,530,532.05,519.55,522.85,523.2928813835,762592,14303,399058965,361375,47.39,12.5,-7.15,825
26-August-2014,510.25,527.85,510.25,525,522.741239055,965849,34600,504889103,206133,21.34,17.6,14.75,826
25-August-2014,538,540.2,509.55,511.85,523.0696267077,920753,28463,481617928,231166,25.11,30.65,-26.15,827
22-August-2014,538,542,534.5,537.6,538.0383433136,376076,13036,202343308,62433,16.6,7.5,-0.4,828
21-August-2014,540.5,541.8,533.5,536.6,537.6138503179,522414,17477,280857002,102492,19.62,8.3,-3.9,829
20-August-2014,544.5,551.6,541.5,545.45,546.7589476785,692526,19212,378644787,194355,28.06,10.1,0.95,830
19-August-2014,549.5,554,542.3,544.1,547.4825001733,505005,16240,276481400,107760,21.34,11.7,-5.4,831
18-August-2014,540,548.5,537.65,546.4,544.3863582525,616314,18280,335512934,124096,20.14,10.85,6.4,832
14-August-2014,534,545.7,525.2,541.3,535.4515262207,1544010,41178,826742511,323611,20.96,20.5,7.3,833
13-August-2014,544.7,544.7,528.6,534.7,535.1649667556,769452,22768,411783754,123100,16,16.1,-10,834
12-August-2014,539,546.8,533.3,541.9,540.4998917337,729682,22778,394393042,135123,18.52,13.5,2.9,835
11-August-2014,545.95,545.95,530.05,534.9,535.8852681813,677676,22692,363156585,116720,17.22,15.9,-11.05,836
8-August-2014,551.8,551.8,535.1,537.55,542.6112912886,724594,24490,393172886,130112,17.96,16.7,-14.25,837
7-August-2014,553,561.8,551.6,555.45,557.4524952814,811151,24862,452178149,84459,10.41,10.2,2.45,838
6-August-2014,563.8,568.55,548.6,550.15,557.8312752593,616110,19355,343685427,102558,16.65,19.95,-13.65,839
5-August-2014,555,565.9,544.7,561.7,553.9891952399,1388277,28672,769090458,492233,35.46,21.2,6.7,840
4-August-2014,552.7,557.05,544,551,550.8080137798,818590,20014,450885932,247672,30.26,13.05,-1.7,841
1-August-2014,548,565,544.8,549.2,555.9045793627,956596,32378,531776097,146536,15.32,20.2,1.2,842
31-July-2014,545,561.8,543.25,553.4,555.548846032,1113939,24402,618847526,397523,35.69,18.55,8.4,843
30-July-2014,551.7,551.85,537.3,544.9,543.0132161902,638535,22642,346732944,158156,24.77,14.55,-6.8,844
28-July-2014,560.2,564,544.35,547.55,551.4608416935,523516,21193,288698574,80308,15.34,19.65,-12.65,845
25-July-2014,570.05,573.9,552,557.15,561.7742866383,884334,29348,496796102,146134,16.52,21.9,-12.9,846
24-July-2014,556.65,571,553.4,567.05,565.64979971,1103400,30948,624137989,323569,29.32,17.6,10.4,847
23-July-2014,564.55,566.05,550.15,554.95,556.5251956934,557377,19221,310194344,120983,21.71,15.9,-9.6,848
22-July-2014,565.85,568.85,555.55,562.1,561.956203326,720557,22440,404921476,144895,20.11,13.3,-3.75,849
21-July-2014,565,571.5,560.25,562.05,564.511484229,815292,22670,460241697,244235,29.96,11.25,-2.95,850
18-July-2014,557.5,567.8,549.35,562,561.5544931139,1143383,33317,642071861,182187,15.93,18.45,4.5,851
17-July-2014,543,559.9,540.35,558.9,553.2043955145,1002522,30216,554599577,222801,22.22,19.55,15.9,852
16-July-2014,529,545.8,525.5,542.7,534.1685171672,967486,24850,516800562,344814,35.64,20.3,13.7,853
15-July-2014,518.3,529,514.15,526.25,521.3633896865,588550,22747,306848423,126697,21.53,14.85,7.95,854
14-July-2014,497,517.4,493.65,513.95,508.7276109939,776687,26911,395122122,135776,17.48,23.75,16.95,855
11-July-2014,521,524,499.1,500.95,509.8450055344,985661,30421,502534338,255788,25.95,24.9,-20.05,856
10-July-2014,519.25,537.45,510.4,521.9,524.3345647972,1200739,40544,629588961,76881,6.4,27.05,2.65,857
9-July-2014,514.65,526.3,511.25,517.3,519.1553987367,749768,26354,389246105,121020,16.14,15.05,2.65,858
8-July-2014,537.3,539.5,510,513.3,526.0383608863,978236,21601,514589662,466860,47.72,29.5,-24,859
7-July-2014,536.05,543.2,534.25,536.1,538.4561350594,381284,11305,205304709,109465,28.71,8.95,0.05,860
4-July-2014,542,544.5,531.65,536.45,536.6648075449,541295,14385,290493977,117444,21.7,12.85,-5.55,861
3-July-2014,545.4,549,538,539.3,541.3855800862,168406,5382,91172580,44173,26.23,11,-6.1,862
2-July-2014,546.5,550,542.5,543.65,545.8164060372,587296,17194,320555792,119763,20.39,7.5,-2.85,863
1-July-2014,530,545.35,530,541.35,540.7263937243,771225,22869,417021713,159983,20.74,15.35,11.35,864
30-June-2014,520.55,530.5,520,528.3,526.6301149475,369212,11613,194438158,58799,15.93,10.5,7.75,865
27-June-2014,528.3,531,517.3,519.5,522.7121105897,540593,16505,282574508,81346,15.05,13.7,-8.8,866
26-June-2014,532.85,536.2,524,525.8,529.0671311983,517941,15276,274025559,83064,16.04,12.2,-7.05,867
25-June-2014,533,537.85,530,530.85,533.4603142102,376054,12143,200609885,44369,11.8,7.85,-2.15,868
24-June-2014,528,535.9,527.55,532.4,532.1338338166,539079,20245,286862175,93314,17.31,8.35,4.4,869
23-June-2014,520.4,528.5,520.4,526.95,525.2434889519,643368,21875,337924853,87523,13.6,8.1,6.55,870
20-June-2014,520,533.9,518,519.75,525.1554720025,880345,26669,462317994,92372,10.49,15.9,-0.25,871
19-June-2014,525.15,526.05,515,519.3,520.3704595169,756142,30470,393473960,104833,13.86,11.05,-5.85,872
18-June-2014,535,539.8,518.25,522.05,527.358548598,1034889,35202,545757561,130953,12.65,21.55,-12.95,873
17-June-2014,524.05,534,513.95,532.1,522.3648814461,1312947,40742,685837404,297497,22.66,20.05,8.05,874
16-June-2014,525.5,529.7,512.5,524.85,521.3247653343,1050537,28085,547670955,208955,19.89,17.2,-0.65,875
13-June-2014,550,553,523.5,525.75,536.7483573711,911344,25391,489162395,175287,19.23,29.5,-24.25,876
12-June-2014,549.5,557.4,543.8,549.95,551.586931227,633403,17703,349376817,60033,9.48,13.6,0.45,877
11-June-2014,560,565.5,545.3,549.2,554.9331848712,836577,24057,464244339,111095,13.28,20.2,-10.8,878
10-June-2014,575,576,553.35,558.8,559.3781945131,926354,27301,518182228,193338,20.87,22.65,-16.2,879
9-June-2014,563.25,578.6,560.25,573.7,572.6815663044,862974,25409,494209302,142657,16.53,18.35,10.45,880
6-June-2014,561.25,568.8,552.4,560.25,559.952678453,1085552,32478,607857750,188466,17.36,16.4,-1,881
5-June-2014,537.5,558.65,537.5,555.1,548.3668863946,1406588,39156,771326282,214872,15.28,21.15,17.6,882
4-June-2014,528,543.3,525.4,536.6,537.1477237997,1541099,41885,827797820,251373,16.31,17.9,8.6,883
3-June-2014,498,527.15,496.5,525.75,515.0429411245,2218852,64477,1142804060,450167,20.29,30.65,27.75,884
2-June-2014,477,496,472,492.8,485.8554860005,1106398,31194,537549538,315303,28.5,24,15.8,885
30-May-2014,468,476.4,463.5,475,472.7494021611,616805,19442,291594195,131620,21.34,12.9,7,886
29-May-2014,471,474.2,463.5,465.65,468.1513084772,547927,16861,256512742,112560,20.54,10.7,-5.35,887
28-May-2014,480,483.65,467.1,468.7,473.3982868229,670567,20320,317445269,174901,26.08,16.55,-11.3,888
27-May-2014,468,478,461.95,476.75,471.4711230269,1013039,29917,477618635,216214,21.34,16.05,8.75,889
26-May-2014,481.55,494.9,455.05,468.4,479.5686559572,1301402,37654,624111608,291180,22.37,39.85,-13.15,890
23-May-2014,471.75,482.9,470.05,477.55,476.7881449147,923688,25742,440403488,170887,18.5,12.85,5.8,891
22-May-2014,466.55,477.45,465.5,471.05,473.0168317111,781204,24438,369522641,193055,24.71,11.95,4.5,892
21-May-2014,467.9,470.55,457.65,462.4,464.2919350981,786048,23613,364955747,120080,15.28,12.9,-5.5,893
20-May-2014,455.7,473.6,454.2,467,466.7216289192,1322914,37250,617432577,274081,20.72,19.4,11.3,894
19-May-2014,443.1,460.35,436.25,451.25,449.8003957119,1841744,48535,828417180,272789,14.81,24.1,8.15,895
16-May-2014,471,484.85,428.3,440.45,456.8940362786,3575167,100392,1633472481,601033,16.81,56.55,-30.55,896
15-May-2014,456,468,451.1,460.7,460.5025369551,2579076,86459,1187671041,428253,16.6,16.9,4.7,897
14-May-2014,430,454.45,430,452.15,444.5040116273,2085438,58743,926985557,517805,24.83,24.45,22.15,898
13-May-2014,425,441.25,421.4,426.9,432.2578249343,1812028,48580,783263282,322529,17.8,19.85,1.9,899
12-May-2014,416.95,427,416.5,420.25,422.439573447,839755,24921,354745744,202964,24.17,10.5,3.3,900
9-May-2014,400.8,420.75,399.1,416.9,412.1826747098,1376912,39772,567539271,314346,22.83,21.65,16.1,901
8-May-2014,402.5,406.15,399,402.25,402.8582823193,415735,15158,167482288,67780,16.3,7.15,-0.25,902
7-May-2014,400.75,403.35,396.5,399.95,400.2315744157,443663,14804,177567941,50364,11.35,6.85,-0.8,903
6-May-2014,400.25,404,398.45,400.85,401.5985846357,454300,14365,182446237,58017,12.77,5.55,0.6,904
5-May-2014,391.7,403.6,388.75,397.3,396.7074126217,784176,27725,311088432,109594,13.98,14.85,5.6,905
2-May-2014,403.8,406.5,388.8,390.75,393.4244128051,943341,27540,371133379,144725,15.34,17.7,-13.05,906
30-April-2014,406.4,407.45,393.4,400.6,401.171936611,1069208,37314,428936244,253997,23.76,14.05,-5.8,907
29-April-2014,427.75,429,404.2,405.5,411.2809421229,1049120,35972,431483062,352352,33.59,24.8,-22.25,908
28-April-2014,426,431.9,423.95,425.9,428.5120379948,492067,14162,210856633,90293,18.35,7.95,-0.1,909
25-April-2014,427.9,432.7,422.65,426.25,428.0147276798,856143,20921,366441813,142197,16.61,10.05,-1.65,910
23-April-2014,421.95,428.9,420.3,426.6,425.1841084369,773316,22414,328801674,173999,22.5,8.6,4.65,911
22-April-2014,422.3,423.7,418.05,421.05,420.9719686168,613705,17201,258352602,128064,20.87,5.65,-1.25,912
21-April-2014,419,425.4,417.6,423.25,421.4764375834,659440,16192,277938422,148154,22.47,7.8,4.25,913
17-April-2014,412.9,419.8,411.55,418.8,416.3931077181,583087,15861,242793408,123304,21.15,8.25,5.9,914
16-April-2014,409.2,416.5,405.4,413.75,412.1177329456,832834,21080,343225660,183364,22.02,11.1,4.55,915
15-April-2014,421,424.35,407,408.4,415.5499131302,689538,20443,286537456,171525,24.88,17.35,-12.6,916
11-April-2014,416,423.2,411,420.1,418.5269685862,904126,22594,378401114,198227,21.92,12.2,4.1,917
10-April-2014,418.6,424.5,411.3,416.8,417.6441629954,1160818,25189,484808862,292348,25.18,13.2,-1.8,918
9-April-2014,409.5,420,409,418.85,416.1427281701,747666,19080,311135769,325166,21.75,11,9.35,919
7-April-2014,403,409,398.35,405.95,403.8381833536,324466,10403,131031760,56207,8.66,10.65,2.95,920
4-April-2014,400.35,404.5,395.55,401.9,401.2160019997,604087,11354,242369371,89878,14.88,8.95,1.55,921
3-April-2014,403.1,411.9,394.65,398.55,403.0090892147,938915,17282,378391279,158254,16.85,17.25,-4.55,922
2-April-2014,403,404.9,399.05,403.45,402.3907324263,821639,14113,330619919,147411,17.94,5.85,0.45,923
1-April-2014,394.5,403.3,386.25,401.3,396.7545860556,1552805,26687,616082505,328375,21.15,17.05,6.8,924
31-March-2014,384,396,383.5,393.85,390.1670528993,1247521,24124,486741592,238244,19.1,12.5,9.85,925
28-March-2014,378.4,382,376.25,380.9,379.7786182702,638779,11463,242594606,162177,25.39,5.75,2.5,926
27-March-2014,374,379.1,372.6,374.85,376.2461814848,670745,12098,252365245,127272,18.97,6.5,0.85,927
26-March-2014,370.4,375.9,370.1,374.3,373.4130410081,906479,18424,338491080,314541,34.7,5.8,3.9,928
25-March-2014,363,371.3,361.9,366.7,368.0455489527,1005797,19747,370179109,229202,22.79,9.4,3.7,929
24-March-2014,365,367,356.35,362.95,361.5676896389,1150634,20184,416032077,227245,19.75,10.65,-2.05,930
22-March-2014,363,363.6,360.3,361.85,361.7795521654,81280,2254,29405442,22361,27.51,3.3,-1.15,931
21-March-2014,352,365,352,362.5,360.840112055,1278658,28175,461391096,312933,24.47,13,10.5,932
20-March-2014,357.35,359.9,347.65,350,353.439548118,923958,18292,326563298,168210,18.21,12.25,-7.35,933
19-March-2014,342.5,359.2,340.65,356.3,353.1093137513,1687537,34975,595885032,444058,26.31,18.55,13.8,934
18-March-2014,345.1,347.9,339.45,340.7,344.0793417725,693985,14648,238785902,203180,29.28,8.45,-4.4,935
14-March-2014,333.25,342.8,332.2,341.75,338.8148370164,1022618,23242,346478151,165767,16.21,10.6,8.5,936
13-March-2014,342,347.8,334.4,336.8,342.3901936085,979606,20575,335407488,278097,28.39,13.4,-5.2,937
12-March-2014,341.3,348.6,337.4,339.6,342.6551684973,1752105,32768,600367834,446666,25.49,11.2,-1.7,938
11-March-2014,365,365,343.15,344.15,350.1990396504,1801219,38188,630785164,737113,40.92,21.85,-20.85,939
10-March-2014,369.25,370.85,362.85,364.25,366.4675234886,743445,15174,272448448,139307,18.74,8,-5,940
7-March-2014,369,372.9,365,370.25,369.7915168106,961478,19416,355546408,215052,22.37,7.9,1.25,941
6-March-2014,358.25,364.95,356.05,364.2,360.7762238716,953368,19727,343952507,233564,24.5,8.9,5.95,942
5-March-2014,355,359.85,352.1,355.75,356.4956924283,890641,18377,317509680,219182,24.61,7.75,0.75,943
4-March-2014,346.4,352.5,345.5,351.75,350.2856623469,827897,17059,290000449,160958,19.44,7,5.35,944
3-March-2014,343.8,349.5,341,345.4,345.7975089418,877619,16592,303478464,144371,16.45,8.5,1.6,945
28-February-2014,350.5,354.75,341.2,344.05,347.0663021163,1532847,30683,531999540,299527,19.54,13.55,-6.45,946
26-February-2014,362,363.15,348.5,349.25,352.7948490363,1277625,27953,450739519,461521,36.12,14.65,-12.75,947
25-February-2014,370.65,372.3,360,360.9,365.2391002644,711898,13966,260012985,192881,27.09,12.3,-9.75,948
24-February-2014,374,374,366.4,369.2,368.7873386411,517480,11118,190840072,136566,26.39,7.6,-4.8,949
21-February-2014,368,374.95,367.5,373.9,372.6060001513,423056,9589,157633204,70773,16.73,7.45,5.9,950
20-February-2014,369,370,364.3,367.3,367.0830111931,638697,14431,234454818,76723,12.01,5.7,-1.7,951
19-February-2014,381,381,371.3,374.05,374.279375253,501451,10225,187682767,65604,13.08,9.7,-6.95,952
18-February-2014,374.7,381.45,372.25,379,378.6981274229,647717,14571,245289215,102308,15.8,9.2,4.3,953
17-February-2014,372,374.8,366.65,373.5,371.3180980322,595131,13557,220982911,67767,11.39,8.15,1.5,954
14-February-2014,369.9,372.5,360,371.05,367.5684285794,963574,19400,354179381,99515,10.33,12.5,1.15,955
13-February-2014,376.9,378.65,365.2,367.35,372.5513823507,976308,22428,363724895,128779,13.19,13.45,-9.55,956
12-February-2014,388.05,388.05,373.3,374.35,378.2842158146,1250036,24962,472868888,275072,22.01,14.75,-13.7,957
11-February-2014,386,393.1,385.5,390.15,388.676162198,795497,15010,309190721,107856,13.56,7.6,4.15,958
10-February-2014,388,399.9,380.75,382.5,386.7020585387,928377,19426,359005297,143631,15.47,19.15,-5.5,959
7-February-2014,365,386.5,364.05,384.45,378.2081981481,1717705,36084,649650113,501348,29.19,22.45,19.45,960
6-February-2014,362,367,356.3,361.35,361.6884208689,962542,18885,348140296,250736,26.05,10.7,-0.65,961
5-February-2014,345.8,360.5,344.3,359.25,352.5514221219,908150,15752,320169574,250579,27.59,16.2,13.45,962
4-February-2014,339.3,346.7,336,343.15,341.8089026347,1217662,20125,416207712,544646,44.73,10.7,3.85,963
3-February-2014,356.5,356.5,342,343.4,347.3084383049,446073,13186,154924917,125629,28.16,14.5,-13.1,964
31-January-2014,349,357.65,347.55,356.15,354.4148332006,566459,17742,200761472,137652,24.3,10.1,7.15,965
30-January-2014,352.5,353.9,341.6,346.55,347.284904472,885918,20888,307665948,280699,31.68,12.3,-5.95,966
29-January-2014,369.9,369.9,356,358,360.96304535,493605,18145,178173164,107955,21.87,13.9,-11.9,967
28-January-2014,354.9,368.1,354,366.1,362.0313163566,697463,15279,252503448,100347,14.39,14.1,11.2,968
27-January-2014,370,370,352.2,353.75,359.6599211771,734812,17112,264282426,228973,31.16,17.8,-16.25,969
24-January-2014,386,386.4,375.05,376.45,378.5891983181,464224,10517,175750192,109616,23.61,11.35,-9.55,970
23-January-2014,393.25,393.25,387.1,389.15,389.621632013,330316,7522,128698259,45148,13.67,6.15,-4.1,971
22-January-2014,385.9,393.3,384.35,392.45,390.7271174059,594076,12988,232121603,116673,19.64,8.95,6.55,972
21-January-2014,376.9,385.6,376.5,383.7,381.5917572403,460307,10533,175649357,99904,21.7,9.1,6.8,973
20-January-2014,378,378.95,370.5,374.75,374.1172847279,484445,13068,181239248,108847,22.47,8.45,-3.25,974
17-January-2014,383,385.5,375.1,377.55,379.8381216868,470273,11497,178627613,69917,14.87,10.4,-5.45,975
16-January-2014,376.55,384.2,376,381,381.5806647991,622564,13514,237558385,110990,17.83,8.2,4.45,976
15-January-2014,377,379.9,372.7,374.9,376.4829159288,560727,12268,211104136,152174,27.14,7.2,-2.1,977
14-January-2014,385,388.95,374.05,374.9,379.1802471629,653658,13071,247854202,176049,26.93,14.9,-10.1,978
13-January-2014,384.65,389.25,382,386.15,385.8115501871,518918,11646,200204558,89678,17.28,7.25,1.5,979
10-January-2014,392,392.65,383.55,384.3,387.1398657109,568624,11809,220137019,84339,14.83,9.1,-7.7,980
9-January-2014,394.7,399.2,387.9,390.9,392.7258597474,685463,14857,269199046,106078,15.48,11.3,-3.8,981
8-January-2014,395,397.15,389.55,392.25,393.3463778964,614560,12296,241734950,75428,12.27,7.6,-2.75,982
7-January-2014,408.95,412,392.65,394.8,401.2543161603,866453,17712,347668006,190414,21.98,19.35,-14.15,983
6-January-2014,412.1,415.65,404.8,408.25,410.4005506441,559345,14419,229555496,100771,18.02,10.85,-3.85,984
3-January-2014,416,419.35,409.5,412.6,413.2657563951,556171,11700,229846429,117848,21.19,9.85,-3.4,985
2-January-2014,424.6,435.4,417,419.5,427.801278563,1027247,18035,439457580,215714,21,18.4,-5.1,986
1-January-2014,425,426.85,423.7,425.05,425.0918975617,252640,4728,107395217,63719,25.22,3.15,0.05,987
