Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Ind
16-November-2017,1218.9,1224,1209.25,1217.55,1216.5275603112,81494,5807,99139697,29202,35.83,14.75,-1.35,31
15-November-2017,1212,1224.75,1202,1207.8,1215.2686355978,122266,5772,148586035,38600,31.57,22.75,-4.2,32
14-November-2017,1230.5,1236.95,1207.15,1209.85,1218.5804429375,177542,9838,216349209,77370,43.58,29.8,-20.65,33
13-November-2017,1240,1260,1210.05,1240.35,1235.2073035152,334606,9058,413307775,87012,26,49.95,0.35,34
10-November-2017,1221,1274,1216.55,1264.05,1257.6309108811,450948,17543,567126144,162675,36.07,57.45,43.05,35
9-November-2017,1219,1231,1206.5,1216.6,1217.6434459643,66234,2879,80649396,24626,37.18,24.5,-2.4,36
8-November-2017,1211,1224.3,1209,1218.25,1217.9602588006,90108,2757,109747963,21476,23.83,15.3,7.25,37
7-November-2017,1223,1232.25,1203.25,1210.8,1215.8259927876,92341,5803,112270588,28700,31.08,29,-12.2,38
6-November-2017,1230,1240.4,1217.15,1222.95,1230.1467003596,102890,4199,126569794,40350,39.22,23.25,-7.05,39
3-November-2017,1211.05,1246.95,1211,1235,1226.7560076103,145066,5248,177960587,69246,47.73,35.95,23.95,40
2-November-2017,1215,1216.45,1204,1211.05,1210.0519081406,119095,7533,144111132,47031,39.49,12.45,-3.95,41
1-November-2017,1226,1237.5,1211.15,1215.45,1224.7365698079,96257,4537,117889468,45766,47.55,26.35,-10.55,42
31-October-2017,1235,1237.1,1211.35,1220.6,1222.9678687285,100494,3504,122900933,34378,34.21,25.75,-14.4,43
30-October-2017,1228,1240,1224.25,1236,1234.769987348,90895,5319,112234418,38468,42.32,15.75,8,44
27-October-2017,1225.05,1241,1220.1,1223.5,1228.9757839684,610133,8184,749838682,486859,79.8,20.9,-1.55,45
