Date,Price,Open,High,Low,Vol.,Change %
"Sep 26, 2016",95.2,97.33,97.83,94.87,12.02M,-2.29
"Sep 23, 2016",97.43,98.33,100.47,97.07,20.41M,-0.65
"Sep 22, 2016",98.07,97.67,98.53,97.07,9.11M,1.91
"Sep 21, 2016",96.23,98.67,98.67,95.7,10.70M,-0.97
"Sep 20, 2016",97.17,98.33,98.87,96.83,15.42M,-0.95
"Sep 19, 2016",98.1,97.93,99.6,97.7,10.17M,0.34
"Sep 16, 2016",97.77,101.97,102.2,97.07,20.44M,-2.43
"Sep 15, 2016",100.2,98.27,100.97,96.9,24.75M,2.7
"Sep 14, 2016",97.57,98.67,99.63,96.47,16.25M,-0.77
"Sep 12, 2016",98.33,100.33,102.57,97.5,17.59M,-4.26
"Sep 09, 2016",102.7,103.37,104.6,102,18.46M,-1.72
"Sep 08, 2016",104.5,105.63,108.6,102.37,60.72M,-1.81
"Sep 07, 2016",106.43,91.97,107.7,89.37,118.93M,15.56
"Sep 06, 2016",92.1,91.33,92.6,91.33,5.64M,1.51
"Sep 02, 2016",90.73,89.5,91.27,89.5,7.06M,0.48
"Sep 01, 2016",90.3,92.73,93.3,89.73,7.60M,-2.62
"Aug 31, 2016",92.73,93.4,94.43,92.1,7.27M,-1.04
"Aug 30, 2016",93.7,93.67,94.83,92.77,6.52M,-0.29
"Aug 29, 2016",93.97,92.83,94.33,91.77,5.85M,1.08
"Aug 26, 2016",92.97,93.33,94.8,92,6.65M,-1.02
"Aug 25, 2016",93.93,91,94.67,90.87,19.99M,2.99
"Aug 24, 2016",91.2,90.97,92.07,90.23,7.63M,-0.08
"Aug 23, 2016",91.27,95.63,95.63,90.6,14.65M,-4.86
"Aug 22, 2016",95.93,94.6,97.6,94.07,12.61M,1.33
"Aug 19, 2016",94.67,93.97,95.2,93.43,5.68M,1.18
"Aug 18, 2016",93.57,92.43,94.13,92,5.84M,2.01
"Aug 17, 2016",91.73,91.33,92.47,91,4.63M,0.36
"Aug 16, 2016",91.4,92.67,92.67,90.33,7.35M,-1.01
"Aug 12, 2016",92.33,91.93,93.07,91.57,7.10M,1.54
"Aug 11, 2016",90.93,92.07,92.67,89.47,9.15M,0.03
"Aug 10, 2016",90.9,93.33,94.03,90.67,8.69M,-2.39
"Aug 09, 2016",93.13,93.43,94.77,92.47,9.33M,-0.32
"Aug 08, 2016",93.43,92.67,94.57,90.8,11.38M,1.78
"Aug 05, 2016",91.8,90.03,92.4,90,7.85M,2.83
"Aug 04, 2016",89.27,90,90.5,88.13,9.45M,0.45
"Aug 03, 2016",88.87,92.33,92.57,88.33,9.23M,-3.85
"Aug 02, 2016",92.43,94.93,96,92,8.44M,-2.26
"Aug 01, 2016",94.57,97.33,99.33,94.17,14.02M,-2.78
"Jul 29, 2016",97.27,98.67,99.27,96.67,11.21M,-2.37
"Jul 28, 2016",99.63,99.97,100.8,98.4,10.84M,0.3
"Jul 27, 2016",99.33,97.97,100.83,97.47,15.62M,1.15
"Jul 26, 2016",98.2,99.3,99.3,97.43,10.09M,0
"Jul 25, 2016",98.2,94,98.87,93.73,10.99M,4.55
"Jul 22, 2016",93.93,94,94.87,93,8.27M,0.57
"Jul 21, 2016",93.4,96.5,96.5,92.4,7.08M,-2.81
"Jul 20, 2016",96.1,93.23,96.33,93.07,9.20M,3.11
"Jul 19, 2016",93.2,92.9,93.83,91.37,9.29M,0
"Jul 18, 2016",93.2,95.13,96.6,92.47,9.36M,-1.97
"Jul 15, 2016",95.07,96.6,97.03,94.67,6.64M,-1.48
"Jul 14, 2016",96.5,94.4,96.83,93.47,9.98M,2.3
"Jul 13, 2016",94.33,92.67,98,92.67,19.61M,2.31
"Jul 12, 2016",92.2,93,93.43,90.9,9.53M,-0.65
"Jul 11, 2016",92.8,93.33,94.53,92.33,4.75M,0.95
"Jul 08, 2016",91.93,93.33,94.47,90.43,10.24M,-1.47
"Jul 07, 2016",93.3,93.17,94.63,92.9,9.76M,0.4
"Jul 05, 2016",92.93,92.3,94.3,91.23,18.41M,0.98
"Jul 04, 2016",92.03,88.83,92.47,88.83,18.76M,4.54
"Jul 01, 2016",88.03,86,88.63,85.93,17.47M,3.41
"Jun 30, 2016",85.13,82.57,85.47,82.13,19.72M,4.71
"Jun 29, 2016",81.3,80.2,81.87,79.8,8.89M,2.52
"Jun 28, 2016",79.3,79.77,80.33,79.07,6.67M,-0.09
"Jun 27, 2016",79.37,78.9,80.37,78.83,5.56M,0.69
"Jun 24, 2016",78.83,79.87,79.87,75.83,12.84M,-3.43
"Jun 23, 2016",81.63,81.53,82.2,79.57,6.41M,-0.17
"Jun 22, 2016",81.77,81.4,82.13,81,5.07M,0.66
"Jun 21, 2016",81.23,83.07,83.3,81,9.31M,-1.66
"Jun 20, 2016",82.6,80.6,83.17,80.2,7.42M,1.26
"Jun 17, 2016",81.57,81.87,82.6,80.93,7.99M,0.79
"Jun 16, 2016",80.93,81.33,81.8,79.87,4.87M,-0.94
"Jun 15, 2016",81.7,81.1,82.13,80.83,5.02M,0.95
"Jun 14, 2016",80.93,80.53,81.27,80.2,7.12M,0.87
"Jun 13, 2016",80.23,81.5,81.5,79.53,6.80M,-2.75
"Jun 10, 2016",82.5,81.33,84.33,81.3,19.27M,2.1
"Jun 09, 2016",80.8,81.2,81.93,80.13,6.16M,-0.16
"Jun 08, 2016",80.93,79.5,81.67,79.17,9.55M,1.76
"Jun 07, 2016",79.53,79.67,80.53,78.47,9.36M,1.02
"Jun 06, 2016",78.73,78.93,79.6,78,7.38M,0.08
"Jun 03, 2016",78.67,80.67,80.67,78.47,7.43M,-1.7
"Jun 02, 2016",80.03,79,80.33,78.03,8.24M,1.43
"Jun 01, 2016",78.9,81.33,81.33,78.33,9.90M,-1.78
"May 31, 2016",80.33,80.67,82.2,79.67,12.99M,-0.17
"May 30, 2016",80.47,81.93,83.87,80.13,17.53M,-5.77
"May 27, 2016",85.4,86,88.13,84.4,15.78M,-0.38
"May 26, 2016",85.73,82.5,86.17,82.47,15.54M,4.93
"May 25, 2016",81.7,79.37,82.03,79.27,9.78M,4.12
"May 24, 2016",78.47,79,79.2,77.1,6.58M,-0.88
"May 23, 2016",79.17,80,80.17,78.73,4.44M,-0.45
"May 20, 2016",79.53,79.97,80.5,79.33,5.36M,0.04
"May 19, 2016",79.5,80.13,81.3,79,9.43M,-0.25
"May 18, 2016",79.7,80,80.2,78.67,7.80M,-1.2
"May 17, 2016",80.67,81.8,82.2,80.4,6.31M,-0.2
