Date,Price,Open,High,Low,Vol.,Change %
"Oct 05, 2016",448.55,454.65,454.65,445,1.62M,-0.83
"Oct 04, 2016",452.3,435.75,455.5,434.9,4.31M,4.89
"Oct 03, 2016",431.2,420,433,419,1.98M,3.11
"Sep 30, 2016",418.2,406,420,405.95,992.53K,2.26
"Sep 29, 2016",408.95,422.95,425.9,396.5,2.40M,-2.46
"Sep 28, 2016",419.25,411,424.8,408.5,3.91M,2.31
"Sep 27, 2016",409.8,410.35,416.45,408.1,1.10M,-0.1
"Sep 26, 2016",410.2,409,411.9,405.15,887.66K,0.49
"Sep 23, 2016",408.2,410,413.2,407.4,868.96K,-0.31
"Sep 22, 2016",409.45,409,411.75,406.15,957.00K,0.75
"Sep 21, 2016",406.4,413.95,414,405.1,1.21M,-1.57
"Sep 20, 2016",412.9,413.85,417.6,411.6,804.36K,-0.06
"Sep 19, 2016",413.15,410.8,416,407.1,737.11K,0.69
"Sep 16, 2016",410.3,413.9,422,405.4,3.67M,0.07
"Sep 15, 2016",410,408,414.7,408,874.28K,0.55
"Sep 14, 2016",407.75,408,413.45,405.1,1.53M,-0.17
"Sep 12, 2016",408.45,414,415,402.6,549.83K,-2.21
"Sep 09, 2016",417.7,420,424.6,416,832.46K,-0.61
"Sep 08, 2016",420.25,423.5,423.55,415.9,1.36M,-0.7
"Sep 07, 2016",423.2,430.35,431.95,421.45,847.76K,-1.98
"Sep 06, 2016",431.75,428.1,433.55,428.1,757.07K,0.92
"Sep 02, 2016",427.8,423,429.3,422.85,807.95K,1.17
"Sep 01, 2016",422.85,417,426.5,416.2,971.31K,1.26
"Aug 31, 2016",417.6,421.5,425.45,416.3,1.50M,-1.02
"Aug 30, 2016",421.9,420.95,428.3,419.5,1.26M,1.37
"Aug 29, 2016",416.2,412.2,417.8,410.25,468.60K,0.37
"Aug 26, 2016",414.65,416.5,417.95,410.5,405.10K,-0.25
"Aug 25, 2016",415.7,412,420,410.4,2.12M,1.12
"Aug 24, 2016",411.1,411.95,415,410,1.03M,-0.02
"Aug 23, 2016",411.2,418.55,418.55,408.5,850.55K,-1.09
"Aug 22, 2016",415.75,416.95,421,411.8,1.10M,0.12
"Aug 19, 2016",415.25,411.5,417,407.5,758.85K,1.37
"Aug 18, 2016",409.65,415.5,417.8,408.5,713.74K,-1.41
"Aug 17, 2016",415.5,413.4,416.7,407.45,1.49M,1.33
"Aug 16, 2016",410.05,399.2,411.2,396.25,1.47M,2.87
"Aug 12, 2016",398.6,401,409.45,395.8,954.74K,-0.3
"Aug 11, 2016",399.8,404.9,406.05,396.6,987.92K,-1.21
"Aug 10, 2016",404.7,414.55,415.9,403,819.21K,-2.32
"Aug 09, 2016",414.3,406.9,421.7,405.6,2.93M,2.54
"Aug 08, 2016",404.05,406,411,402.15,760.82K,-0.6
"Aug 05, 2016",406.5,408.85,411,404.15,1.02M,0.31
"Aug 04, 2016",405.25,394.95,409.4,393.05,1.95M,3.92
"Aug 03, 2016",389.95,400,400.7,385.65,1.25M,-2.49
"Aug 02, 2016",399.9,406,407.95,394.2,2.05M,-1.04
"Aug 01, 2016",404.1,391.5,407.6,390.6,2.04M,3.71
"Jul 29, 2016",389.65,381.1,391.75,380.55,1.82M,2.4
"Jul 28, 2016",380.5,377,385,376.65,2.25M,1.02
"Jul 27, 2016",376.65,373,379.5,371.2,1.88M,1.51
"Jul 26, 2016",371.05,383.5,384.7,368.2,1.44M,-2.69
"Jul 25, 2016",381.3,386.5,387,372.7,3.93M,1.44
"Jul 22, 2016",375.9,367.5,379,366.75,6.48M,2.97
"Jul 21, 2016",365.05,367.5,373,362.6,4.62M,-0.33
"Jul 20, 2016",366.25,360.8,368.4,360,2.48M,1.85
"Jul 19, 2016",359.6,357.7,360.8,354.65,661.30K,0.53
"Jul 18, 2016",357.7,360.5,362.6,355.2,659.66K,-0.54
"Jul 15, 2016",359.65,363.4,364.2,357.25,1.10M,0.21
"Jul 14, 2016",358.9,359.9,361.8,356.45,880.31K,-0.28
"Jul 13, 2016",359.9,357.7,363,356.4,1.40M,0.84
"Jul 12, 2016",356.9,357.7,359.3,354.3,698.10K,-0.2
"Jul 11, 2016",357.6,360.1,361.7,355.8,738.20K,0.06
"Jul 08, 2016",357.4,358,359.4,351.6,555.84K,0.28
"Jul 07, 2016",356.4,369,370.15,355.2,1.18M,-3.32
"Jul 05, 2016",368.65,367.8,371.7,363.2,780.96K,0.34
"Jul 04, 2016",367.4,368,370.5,365.35,456.51K,0.16
"Jul 01, 2016",366.8,358,374.1,357.95,1.23M,1.92
"Jun 30, 2016",359.9,359,361.4,354.6,1.45M,0.77
"Jun 29, 2016",357.15,359,360.2,356.45,671.96K,-0.13
"Jun 28, 2016",357.6,361.6,362,356.05,476.32K,-0.56
"Jun 27, 2016",359.6,358.05,363.3,355.25,696.66K,0.03
"Jun 24, 2016",359.5,360,363,348.5,1.42M,-2.07
"Jun 23, 2016",367.1,364.5,369.4,361.25,394.69K,0.18
"Jun 22, 2016",366.45,367.1,370,362,515.69K,-0.42
