Date,Price,Open,High,Low,Vol.,Change %
"Nov 15, 2017",1040.65,1060,1060,1023.75,303.03K,-1.53
"Nov 14, 2017",1056.8,1051,1059.9,1041,195.56K,0.89
"Nov 13, 2017",1047.5,1040,1055.7,1032.5,375.26K,0.76
"Nov 10, 2017",1039.6,1040,1045.95,1031,285.22K,-0.08
"Nov 09, 2017",1040.45,1039,1047.7,1025,657.80K,1.92
"Nov 08, 2017",1020.8,1032.5,1036.95,1015.1,519.38K,-1.25
"Nov 07, 2017",1033.7,1053,1053,1032,381.35K,-1.01
"Nov 06, 2017",1044.2,1034,1045.6,1028.1,130.67K,0.94
"Nov 03, 2017",1034.45,1044,1047.05,1031,575.08K,-0.49
"Nov 02, 2017",1039.55,1041.2,1050,1037,718.51K,-0.08
"Nov 01, 2017",1040.4,1057.5,1067,1038.55,515.88K,-2.28
"Oct 31, 2017",1064.65,1069,1070,1058.05,276.23K,-0.04
"Oct 30, 2017",1065.1,1061,1067.5,1054.35,183.89K,0.71
"Oct 27, 2017",1057.55,1057,1065,1050.05,560.87K,0.27
"Oct 26, 2017",1054.65,1033,1059.9,1033,246.29K,1.61
"Oct 25, 2017",1037.95,1064,1064.5,1036,233.10K,-1.84
"Oct 24, 2017",1057.45,1061.6,1071.85,1048.15,149.53K,-0.39
"Oct 23, 2017",1061.6,1046.6,1068,1042.5,369.20K,1.4
"Oct 19, 2017",1046.9,1056.95,1057.8,1040,24.07K,-0.7
"Oct 18, 2017",1054.3,1044,1057.8,1027.6,477.53K,1.19
"Oct 17, 2017",1041.9,1057.5,1060,1026,1.07M,-2.03
"Oct 16, 2017",1063.45,1098.95,1115.85,1055.25,864.06K,-2.62
"Oct 13, 2017",1092.1,1108,1109.15,1089.05,227.84K,-1.51
"Oct 12, 2017",1108.85,1086,1126,1084.35,389.03K,2.12
"Oct 11, 2017",1085.8,1087.5,1099.8,1080,172.36K,-0.48
"Oct 10, 2017",1091.05,1093,1102.2,1079.95,158.83K,0.08
"Oct 09, 2017",1090.2,1085,1113.45,1085,400.90K,0.05
"Oct 06, 2017",1089.65,1088,1092.1,1082.8,200.78K,-0.01
"Oct 05, 2017",1089.8,1079,1097.75,1075.35,196.71K,1.1
"Oct 04, 2017",1077.9,1066,1080.85,1059.1,93.26K,1.73
"Oct 03, 2017",1059.6,1070,1071.55,1052.5,162.66K,-0.67
"Sep 29, 2017",1066.75,1071,1084.7,1052,350.39K,-0.86
"Sep 28, 2017",1075.95,1064.5,1088,1050,432.67K,1.35
"Sep 27, 2017",1061.6,1089,1089,1057,289.46K,-1.71
"Sep 26, 2017",1080.1,1085,1091.85,1068,199.97K,-0.44
"Sep 25, 2017",1084.85,1106,1106,1079.9,176.66K,-1.44
"Sep 22, 2017",1100.75,1114.9,1114.9,1094,188.55K,-1.49
"Sep 21, 2017",1117.35,1142.3,1142.3,1111.3,194.71K,-1.74
"Sep 20, 2017",1137.15,1145.65,1152.25,1133.3,106.99K,-0.6
"Sep 19, 2017",1144.05,1139.75,1164,1139.75,308.30K,0.39
"Sep 18, 2017",1139.6,1137.6,1146.4,1131.4,142.09K,0.18
"Sep 15, 2017",1137.6,1140,1144.05,1124.55,343.20K,-0.35
"Sep 14, 2017",1141.6,1154.25,1154.3,1132.65,158.68K,-0.51
"Sep 13, 2017",1147.5,1158.15,1178.35,1139,221.95K,-0.86
"Sep 12, 2017",1157.45,1159.95,1164.45,1145.45,372.15K,0.67
"Sep 11, 2017",1149.7,1158.9,1172.9,1146,269.99K,-0.8
"Sep 08, 2017",1159,1145,1165.45,1134.35,525.07K,1.14
"Sep 07, 2017",1145.9,1113,1153,1113,458.82K,2.69
"Sep 06, 2017",1115.9,1105.5,1120,1105.5,188.34K,0.57
"Sep 05, 2017",1109.6,1112.05,1120.3,1105.25,109.90K,-0.22
"Sep 04, 2017",1112.05,1120,1126.95,1105,253.05K,-1.09
"Sep 01, 2017",1124.25,1115,1133,1113,381.08K,1.05
"Aug 31, 2017",1112.55,1106,1119,1102.55,246.67K,0.67
"Aug 30, 2017",1105.2,1098.35,1114.8,1093.6,180.35K,0.77
"Aug 29, 2017",1096.8,1101,1101.55,1086.6,130.59K,-0.31
"Aug 28, 2017",1100.25,1095,1108.4,1087.5,440.43K,0.59
"Aug 24, 2017",1093.75,1085,1098,1084.95,290.51K,0.61
"Aug 23, 2017",1087.15,1085.1,1093.5,1082.65,140.84K,0.22
"Aug 22, 2017",1084.75,1091,1096,1079.2,317.11K,0.4
"Aug 21, 2017",1080.45,1065.1,1098,1065.1,278.48K,0.58
"Aug 18, 2017",1074.2,1055,1077.5,1051,1.04M,1.37
"Aug 17, 2017",1059.65,1068,1068,1055.1,95.94K,-0.67
"Aug 16, 2017",1066.8,1056,1070.85,1047.95,158.76K,1.88
"Aug 14, 2017",1047.1,1046.4,1063,1040,110.44K,-0.01
"Aug 11, 2017",1047.25,1038.65,1059,1038.65,124.92K,-0.7
"Aug 10, 2017",1054.65,1054,1056.95,1036,186.86K,-0.2
"Aug 09, 2017",1056.75,1070,1070,1046.55,215.32K,-0.95
"Aug 08, 2017",1066.85,1080,1080,1059.3,163.10K,-0.47
"Aug 07, 2017",1071.85,1079,1079,1066,119.73K,-0.15
"Aug 04, 2017",1073.5,1070,1085.4,1067.8,569.68K,-0.9
"Aug 03, 2017",1083.3,1038.85,1098.9,1027.5,1.58M,4.24
"Aug 02, 2017",1039.25,1077.95,1077.95,1030,421.15K,-2.85
"Aug 01, 2017",1069.75,1080,1085.95,1067.4,119.52K,-0.91
"Jul 31, 2017",1079.55,1075,1087,1071.05,188.13K,0.82
"Jul 28, 2017",1070.75,1075.55,1082.95,1063.2,104.61K,-0.64
"Jul 27, 2017",1077.65,1070,1084.4,1062.6,860.69K,1.12
"Jul 26, 2017",1065.7,1062.5,1071.65,1060.05,214.64K,-0.1
"Jul 25, 2017",1066.8,1070,1073.95,1064.45,239.41K,-0.29
"Jul 24, 2017",1069.9,1072,1072,1061.5,309.93K,0.07
"Jul 21, 2017",1069.2,1065,1074,1060.2,364.07K,0.59
"Jul 20, 2017",1062.9,1072,1074.45,1061.5,229.39K,-0.79
"Jul 19, 2017",1071.35,1069,1076.45,1067.65,220.77K,-0.17
"Jul 18, 2017",1073.2,1070,1079.8,1062,271.17K,0.22
"Jul 17, 2017",1070.8,1069.4,1075.6,1059.3,140.31K,0.13
"Jul 14, 2017",1069.4,1076,1077.05,1065,201.97K,-0.51
"Jul 13, 2017",1074.9,1082,1087.35,1072.5,452.19K,-0.2
"Jul 12, 2017",1077.1,1066,1084.5,1066,564.84K,-0.18
"Jul 11, 2017",1079.05,1096.95,1101,1077,475.04K,-1.4
"Jul 10, 2017",1094.4,1090,1103.7,1055.1,72.43K,0.52
"Jul 07, 2017",1088.7,1105,1106.05,1083.1,1.13M,-1.57
"Jul 06, 2017",1106.05,1114,1114.8,1103.45,253.11K,-0.68
