Date,Price,Open,High,Low,Vol.,Change %
"Apr 23, 2015",271.05,265.75,272.25,264.95,973.61K,2.19
"Apr 22, 2015",265.25,271,274,260.15,989.68K,-1.23
"Apr 21, 2015",268.55,269.05,271.55,266.5,837.49K,-0.13
"Apr 20, 2015",268.9,273.55,274,266.05,999.99K,-1.48
"Apr 17, 2015",272.95,275.4,276.9,270.5,721.93K,-1.16
"Apr 16, 2015",276.15,275,278.2,272.05,964.38K,0.29
"Apr 15, 2015",275.35,286,286,274.25,1.23M,-2.91
"Apr 13, 2015",283.6,283,286.95,280.9,789.78K,1.18
"Apr 10, 2015",280.3,280,283.5,277.1,759.75K,0.14
"Apr 09, 2015",279.9,285,285.75,278.1,768.53K,-1.56
"Apr 08, 2015",284.35,275.65,286.5,274.8,1.27M,3.66
"Apr 07, 2015",274.3,274.1,275.6,271.1,799.46K,0.49
"Apr 06, 2015",272.95,267,273.9,267,966.60K,2.4
"Apr 01, 2015",266.55,266.5,268.5,264.65,642.18K,0.38
"Mar 31, 2015",265.55,266.9,269.45,264.45,664.10K,-0.19
"Mar 30, 2015",266.05,267.8,270.7,265.3,763.72K,0.47
"Mar 27, 2015",264.8,276,276,262.85,535.68K,0.78
"Mar 26, 2015",262.75,267,268.5,261.35,980.01K,-2.03
