Date,Price,Open,High,Low,Vol.,Change %
"Aug 01, 2017",69393.1,69567.05,69688.25,69001,7.53K,0.28
"Jul 31, 2017",69198.75,69120.7,69974.8,69000,8.84K,0.11
"Jul 28, 2017",69119.7,68660,69700,68501,8.24K,0.6
"Jul 27, 2017",68706.5,70200,70300,68510,8.58K,-1.83
"Jul 26, 2017",69989.85,70388,70555.55,69808.25,8.64K,-0.49
"Jul 25, 2017",70334.3,69377,70663.65,69050.05,16.39K,2.07
"Jul 24, 2017",68908.9,69000,69340,68750,6.31K,0.04
"Jul 21, 2017",68878.45,69375,69721,68700,11.18K,-0.41
"Jul 20, 2017",69159.05,70550,70550,69027,7.18K,-1.51
"Jul 19, 2017",70221.5,69930.45,70769.95,69710,16.35K,0.42
"Jul 18, 2017",69930.45,69400,70367.7,69400,7.12K,-0.2
"Jul 17, 2017",70072.7,69662,70274,69100,8.43K,0.8
"Jul 14, 2017",69516.25,69999,70000,69150,5.40K,-0.21
"Jul 13, 2017",69662.05,70300,70399.95,69526,6.51K,-0.45
"Jul 12, 2017",69976.6,69201,70295,68800,10.29K,1.24
"Jul 11, 2017",69120.05,69600,70079.85,68863.5,9.26K,-0.69
"Jul 10, 2017",69600.25,69900,70450,69403,1.54K,-0.3
"Jul 07, 2017",69809.3,70801.7,70801.7,69575,10.22K,-0.66
"Jul 06, 2017",70270.65,70984,71450,70005,12.20K,-0.48
"Jul 05, 2017",70607.4,70401,71120.35,70259.9,8.30K,0.37
"Jul 04, 2017",70350.3,71260,71500,70029.7,11.00K,-0.72
"Jul 03, 2017",70859.5,68458.5,71250,68201,16.74K,3.71
"Jun 30, 2017",68325.9,68400,68750,67850.1,10.07K,-0.46
"Jun 29, 2017",68638.95,69270,69846.75,68500,15.51K,-0.4
"Jun 28, 2017",68915.8,68585.55,69399,67801.5,10.37K,0.48
"Jun 27, 2017",68585.55,69955,70400,68270,10.38K,-1.93
"Jun 23, 2017",69935.8,71500,71500,69596,12.32K,-1.47
"Jun 22, 2017",70975.9,72198.9,72495,70650.1,10.64K,-1.02
"Jun 21, 2017",71709.1,71850,72297.9,71324.55,7.67K,0.07
"Jun 20, 2017",71656.2,71980,72800,71315.3,11.04K,-0.14
"Jun 19, 2017",71760.2,72499.9,72870,71560.2,9.97K,-0.3
"Jun 16, 2017",71978.1,73148,73401,71707.5,15.15K,-1.19
"Jun 15, 2017",72847.45,71235,73184.9,71198.9,19.57K,2.45
"Jun 14, 2017",71102.15,71980,71980,70880.05,19.05K,-1.75
"Jun 13, 2017",72369.3,73401,74147.5,71555,23.59K,-1.31
"Jun 12, 2017",73331.6,72901.25,74016.25,72245,24.68K,0.59
"Jun 09, 2017",72901.25,71404,73200,71251.1,33.95K,2.49
"Jun 08, 2017",71129.65,69000.1,71995,68700,39.08K,3.11
"Jun 07, 2017",68985.95,68830.3,69347.25,68499,10.47K,0.24
"Jun 06, 2017",68820.5,68500,69240,67300,15.44K,0.71
"Jun 05, 2017",68334.25,67910,68597.95,67900,7.48K,0.91
"Jun 02, 2017",67715.95,68450,68993.85,67500,15.74K,-0.73
"Jun 01, 2017",68217.3,65619.5,68599,65619.5,27.60K,4.05
"May 31, 2017",65559.1,65351.35,65881.95,65009,6.63K,0.25
"May 30, 2017",65398.1,64938,65600,64561.25,7.92K,0.71
"May 29, 2017",64937.95,65699,66370.05,64750,10.02K,-0.71
"May 26, 2017",65401.8,64199.85,65689.95,63922.2,15.83K,2.48
"May 25, 2017",63820,62660,64200,62000,20.13K,2.08
"May 24, 2017",62519.7,63900,63958.4,62400,11.11K,-2.28
"May 23, 2017",63976.15,64480,64700,63000,19.12K,-0.43
"May 22, 2017",64254.05,66100.5,66799,64100,13.00K,-2.46
"May 19, 2017",65876.65,67290,67699.9,64164.85,15.12K,-1.62
"May 18, 2017",66960.4,67750,69188,66640.1,21.70K,-1.61
"May 17, 2017",68054.7,66200,68270,65700,28.78K,2.97
"May 16, 2017",66093.35,65990,66360,65500,14.10K,0.41
"May 15, 2017",65823.4,65620,66081,65200.8,10.19K,0.56
"May 12, 2017",65455.15,66105,66488,65300,10.00K,-0.91
"May 11, 2017",66055.95,66000,67371.8,65902.1,15.03K,0.18
"May 10, 2017",65936.7,66800.1,66999,65822.2,17.17K,-1.12
"May 09, 2017",66683.05,68200,68200,66587.4,16.11K,-1.41
"May 08, 2017",67634.1,68499.9,68720,67450,12.21K,-0.74
"May 05, 2017",68135.95,66861,68399,66500.05,20.75K,1.66
"May 04, 2017",67022.55,68944,69173.5,66501,28.67K,-2.36
"May 03, 2017",68639.9,68563.1,69750,68455.2,17.26K,0.39
"May 02, 2017",68372.55,68050,68899.8,67600.05,17.92K,0.68
"Apr 28, 2017",67909.2,68858.5,69000,67706,18.00K,-0.86
"Apr 27, 2017",68495.6,69200,70500,68000,50.10K,-0.52
"Apr 26, 2017",68850.55,66500,69848.75,66486.95,43.64K,3.43
"Apr 25, 2017",66566.25,64200,66755.55,63880,28.58K,4.02
"Apr 24, 2017",63995.35,63120,64200,63110,12.08K,1.12
"Apr 21, 2017",63283.7,63325,63698,63016.85,9.61K,-0.34
"Apr 20, 2017",63500.8,63005,63610,62751.1,12.43K,0.65
